11 16 -17.3224
11 17 -17.8834
11 18 -18.4373
11 19 -18.9728
11 20 -19.4905
11 21 -20.0295
11 22 -20.4996
11 23 -21.0262
11 24 -21.4866
11 25 -21.9769
11 26 -22.4308
11 27 -22.8883
11 28 -23.3142
11 29 -23.7694
11 30 -24.219
11 31 -24.6266
11 32 -25.056
11 33 -25.4599
11 34 -25.8693
11 35 -26.2582
11 36 -26.6663
11 37 -27.0374
11 38 -27.4134
11 39 -27.7903
11 40 -28.1696
12 -10 -10.2691
12 -9 -10.2337
12 -8 -10.2017
12 -7 -10.1846
12 -6 -10.1615
12 -5 -10.1495
12 -4 -10.1058
12 -3 -10.0528
12 -2 -10.0353
12 -1 -10.0058
12 0 -9.9561
12 1 -9.89252
12 2 -9.82665
12 3 -9.91058
12 4 -10.2251
12 5 -10.6758
12 6 -11.2084
12 7 -11.8324
12 8 -12.467
12 9 -13.0918
12 10 -13.7192
12 11 -14.357
12 12 -14.9843
12 13 -15.5851
12 14 -16.193
12 15 -16.7831
12 16 -17.3615
12 17 -17.9067
12 18 -18.4661
12 19 -19.0009
12 20 -19.5368
12 21 -20.0517
12 22 -20.5469
12 23 -21.0421
12 24 -21.5141
12 25 -21.9781
12 26 -22.4697
12 27 -22.9147
12 28 -23.3386
12 29 -23.7756
12 30 -24.2239
12 31 -24.6497
12 32 -25.0657
12 33 -25.4871
12 34 -25.886
12 35 -26.3101
12 36 -26.6815
12 37 -27.0527
12 38 -27.4442
12 39 -27.8074
12 40 -28.1724
13 -10 -10.2956
13 -9 -10.2592
13 -8 -10.2279
13 -7 -10.2143
13 -6 -10.1936
13 -5 -10.1599
13 -4 -10.119
13 -3 -10.0766
13 -2 -10.0555
13 -1 -10.0401
13 0 -9.99409
13 1 -9.90308
13 2 -9.87109
13 3 -9.94682
13 4 -10.2277
13 5 -10.6891
13 6 -11.2337
13 7 -11.8631
13 8 -12.484
13 9 -13.1221
13 10 -13.7601
13 11 -14.3849
13 12 -15.0049
13 13 -15.6305
13 14 -16.2312
13 15 -16.8153
13 16 -17.3756
13 17 -17.9411
13 18 -18.4953
13 19 -19.0217
13 20 -19.5431
13 21 -20.078
13 22 -20.5779
13 23 -21.0478
13 24 -21.5583
13 25 -22.0039
13 26 -22.4762
13 27 -22.9334
13 28 -23.3852
13 29 -23.8211
13 30 -24.2399
13 31 -24.6724
13 32 -25.1119
13 33 -25.5219
13 34 -25.9208
13 35 -26.3199
13 36 -26.7185
13 37 -27.0866
13 38 -27.4689
13 39 -27.8474
13 40 -28.212
14 -10 -10.3129
14 -9 -10.2901
14 -8 -10.2556
14 -7 -10.2417
14 -6 -10.2227
14 -5 -10.1902
14 -4 -10.1356
14 -3 -10.1098
14 -2 -10.0794
14 -1 -10.0573
14 0 -10.0162
14 1 -9.93513
14 2 -9.90286
14 3 -9.96085
14 4 -10.2595
14 5 -10.7098
14 6 -11.2771
14 7 -11.894
14 8 -12.5219
14 9 -13.1532
14 10 -13.7915
14 11 -14.41
14 12 -15.0329
14 13 -15.6579
14 14 -16.239
14 15 -16.8323
14 16 -17.4055
14 17 -17.9665
14 18 -18.5329
14 19 -19.0697
14 20 -19.5787
14 21 -20.0892
14 22 -20.6155
14 23 -21.1016
14 24 -21.5818
14 25 -22.0559
14 26 -22.5011
14 27 -22.9772
14 28 -23.4149
14 29 -23.8572
14 30 -24.2962
14 31 -24.7166
14 32 -25.133
14 33 -25.5537
14 34 -25.9515
14 35 -26.3435
14 36 -26.7498
14 37 -27.1135
14 38 -27.5041
14 39 -27.8739
14 40 -28.2456
15 -10 -10.3324
15 -9 -10.2956
15 -8 -10.2835
15 -7 -10.2703
15 -6 -10.2587
15 -5 -10.2165
15 -4 -10.1662
15 -3 -10.1234
15 -2 -10.1129
15 -1 -10.0789
15 0 -10.0522
15 1 -9.9607
15 2 -9.91588
15 3 -9.99269
15 4 -10.2793
15 5 -10.7382
15 6 -11.3166
15 7 -11.9075
15 8 -12.543
15 9 -13.1882
15 10 -13.8068
15 11 -14.4499
15 12 -15.0595
15 13 -15.682
15 14 -16.2889
15 15 -16.8826
15 16 -17.4556
15 17 -18.0215
15 18 -18.56
15 19 -19.0913
15 20 -19.6309
15 21 -20.1522
15 22 -20.6321
15 23 -21.1246
15 24 -21.6073
15 25 -22.0865
15 26 -22.5611
15 27 -23.0192
15 28 -23.454
15 29 -23.8867
15 30 -24.3333
15 31 -24.7487
15 32 -25.1814
15 33 -25.5781
15 34 -25.9823
15 35 -26.3755
15 36 -26.7649
15 37 -27.163
15 38 -27.5213
15 39 -27.9062
15 40 -28.2723
16 -10 -10.3544
16 -9 -10.3301
16 -8 -10.3004
16 -7 -10.2889
16 -6 -10.2619
16 -5 -10.2375
